time	zreal	zimag	zmag	zphase	frequency	temperature	humidity
51066.3848	2.64905e+06	-6615.45	2.64908e+06	-0.00249926	1000	45.39	72.66
51067.37701	2.64645e+06	-5666.16	2.64647e+06	-0.0021428	1000	45.39	72.65
51068.38016	2.64391e+06	-7815.36	2.64393e+06	-0.00295659	1000	45.45	72.63
51069.38285	2.62908e+06	-10991.2	2.62912e+06	-0.00418207	1000	45.57	72.63
51070.38447	2.62413e+06	-6248.71	2.62415e+06	-0.00238082	1000	45.62	72.62
51071.37224	2.61977e+06	-13000.2	2.61982e+06	-0.00495738	1000	45.62	72.62
51072.37714	2.61914e+06	-8742.83	2.61917e+06	-0.00334095	1000	45.62	72.62
51073.38853	2.61493e+06	-9888.74	2.61496e+06	-0.00377909	1000	45.71	72.62
51074.37746	2.61385e+06	-7508.85	2.61388e+06	-0.0028771	1000	45.74	72.62
51075.38344	2.61174e+06	-5500.07	2.61176e+06	-0.00210815	1000	45.74	72.61
51076.37725	2.61089e+06	-7657.73	2.61092e+06	-0.00293557	1000	45.77	72.6
51077.37726	2.61468e+06	-8577.44	2.61471e+06	-0.00327692	1000	45.8	72.6
51078.38041	2.60567e+06	-6727.22	2.60569e+06	-0.00258238	1000	45.77	72.59
51079.38024	2.60713e+06	-4223.25	2.60715e+06	-0.00161875	1000	45.77	72.6
51080.37304	2.61071e+06	-5451.95	2.61073e+06	-0.00208929	1000	45.74	72.6
51081.37574	2.61557e+06	-10764.7	2.6156e+06	-0.00411182	1000	45.71	72.6
51082.40972	2.61592e+06	-2644.33	2.61594e+06	-0.00100823	1000	45.68	72.6
51083.38054	2.63252e+06	-8779.46	2.63255e+06	-0.0033343	1000	45.62	72.59
51084.37062	2.6374e+06	-9859.74	2.63743e+06	-0.00374127	1000	45.57	72.59
51085.37545	2.64929e+06	-6504.84	2.64931e+06	-0.00245753	1000	45.54	72.59
51086.37587	2.65927e+06	-7686.23	2.6593e+06	-0.00289016	1000	45.48	72.59
51087.37793	2.66656e+06	-7708.01	2.66659e+06	-0.00288878	1000	45.45	72.57
51088.38063	2.68015e+06	-11352.5	2.68019e+06	-0.00423729	1000	45.34	72.56
51089.38019	2.69647e+06	-7883.88	2.69649e+06	-0.00292553	1000	45.25	72.56
51090.3771	2.71227e+06	-4905.38	2.71229e+06	-0.00180907	1000	45.14	72.55
51091.38585	2.72579e+06	-10909.3	2.72583e+06	-0.0040038	1000	45.08	72.54
51092.37474	2.73774e+06	-9529.3	2.73777e+06	-0.00347923	1000	45.02	72.51
51093.37139	2.75765e+06	-11050.6	2.75769e+06	-0.0040098	1000	44.93	72.5
51094.3839	2.78228e+06	-8821.2	2.78231e+06	-0.00317205	1000	44.79	72.48
51095.37342	2.81269e+06	-11829	2.81273e+06	-0.00420585	1000	44.65	72.47
51096.37769	2.83495e+06	-12523.5	2.835e+06	-0.00442377	1000	44.5	72.46
51097.38084	2.85242e+06	-9396.43	2.85246e+06	-0.00329609	1000	44.45	72.45
51098.37977	2.86918e+06	-9210.8	2.86922e+06	-0.00320794	1000	44.3	72.44
51099.37466	2.90116e+06	-10324.8	2.9012e+06	-0.00356002	1000	44.1	72.42
51100.37624	2.93227e+06	-14121.7	2.93232e+06	-0.00481765	1000	43.96	72.41
51101.37782	2.96208e+06	-10353.9	2.96211e+06	-0.00349639	1000	43.78	72.4
51102.38097	2.98421e+06	-14220.8	2.98426e+06	-0.00476279	1000	43.67	72.4
51103.37922	3.0139e+06	-10871.7	3.01394e+06	-0.00360824	1000	43.52	72.39
51104.37363	3.04813e+06	-15711.3	3.04819e+06	-0.00515474	1000	43.26	72.38
51105.37521	3.0953e+06	-13257.8	3.09535e+06	-0.00427997	1000	43.06	72.36
51106.37948	3.13619e+06	-12779.5	3.13624e+06	-0.00407462	1000	42.92	72.35
51107.38109	3.16082e+06	-14796.7	3.16088e+06	-0.00468212	1000	42.8	72.35
51108.38532	3.19191e+06	-6458.42	3.19195e+06	-0.00202402	1000	42.63	72.34
51109.376	3.24875e+06	-11419.2	3.24881e+06	-0.00351523	1000	42.31	72.32
51110.37915	3.29625e+06	-9002.58	3.29629e+06	-0.00272801	1000	42.08	72.32
51111.38073	3.33775e+06	-13089.4	3.3378e+06	-0.00392075	1000	41.9	72.32
51112.3823	3.38238e+06	-14421.5	3.38244e+06	-0.0042669	1000	41.76	72.33
51113.3781	3.4169e+06	-10145.2	3.41694e+06	-0.00297145	1000	41.58	72.33
51114.37497	3.47241e+06	-10808.5	3.47246e+06	-0.00311139	1000	41.26	72.32
51115.37924	3.53933e+06	-10395.1	3.53938e+06	-0.00293489	1000	40.97	72.32
51116.38444	3.60104e+06	-3888.1	3.60109e+06	-0.00108194	1000	40.74	72.32
51117.38131	3.65275e+06	-16835.9	3.65282e+06	-0.0046097	1000	40.59	72.3
51118.373	3.69285e+06	-18558.7	3.69293e+06	-0.00502104	1000	40.39	72.3
51119.37163	3.76731e+06	-20797.7	3.76742e+06	-0.00552072	1000	40.01	72.28
51120.37825	3.84866e+06	-12721.3	3.84873e+06	-0.00330229	1000	39.72	72.28
51121.3908	3.90952e+06	-19424.4	3.90961e+06	-0.00497225	1000	39.48	72.26
51122.38032	3.9682e+06	-25913.8	3.96832e+06	-0.00653081	1000	39.31	72.25
51123.37988	4.02055e+06	-19292.2	4.02065e+06	-0.00480143	1000	39.07	72.25
51124.37523	4.10167e+06	-17115.4	4.10178e+06	-0.0041702	1000	38.69	72.24
51125.37837	4.21247e+06	-19617.1	4.21256e+06	-0.00465897	1000	38.34	72.23
51126.37887	4.27606e+06	-14945.7	4.27615e+06	-0.00349743	1000	38.1	72.23
51127.38153	4.35335e+06	-28686.8	4.3535e+06	-0.00659542	1000	37.93	72.23
51128.38468	4.41675e+06	-18112.4	4.41687e+06	-0.00409979	1000	37.66	72.22
51129.3736	4.51349e+06	-26105.3	4.51364e+06	-0.00578878	1000	37.31	72.2
51130.38115	4.62575e+06	-30478	4.62599e+06	-0.00658246	1000	36.92	72.2
51131.38273	4.73172e+06	-15376	4.73181e+06	-0.00324298	1000	36.63	72.19
51132.38323	4.81047e+06	-25387.7	4.81064e+06	-0.00527945	1000	36.42	72.2
51133.37656	4.8884e+06	-37222	4.88861e+06	-0.00761717	1000	36.21	72.19
51134.37257	5.01576e+06	-23002.7	5.01592e+06	-0.00459066	1000	35.77	72.19
51135.37751	5.14563e+06	-37368.4	5.14587e+06	-0.00726148	1000	35.38	72.18
51136.37707	5.25117e+06	-24318.8	5.25135e+06	-0.00464763	1000	35.15	72.18
51137.3816	5.31956e+06	-31043.5	5.31976e+06	-0.00583263	1000	35	72.18
51138.38493	5.431e+06	-8997.68	5.43118e+06	-0.00165471	1000	34.67	72.18
51139.37871	5.58617e+06	-42651.6	5.58642e+06	-0.00763352	1000	34.19	72.18
51140.37517	5.73933e+06	-30265.4	5.73954e+06	-0.00527506	1000	33.83	72.17
51141.38299	5.83875e+06	-35227.8	5.83903e+06	-0.00605252	1000	33.62	72.16
51142.37075	5.97292e+06	-38886.4	5.97315e+06	-0.00651619	1000	33.35	72.16
51143.37565	6.09814e+06	-42078.9	6.09865e+06	-0.00688396	1000	33.05	72.15
51144.37992	6.28025e+06	-58894.8	6.28072e+06	-0.0093859	1000	32.6	72.16
51145.37597	6.43722e+06	-38435.5	6.43751e+06	-0.00599308	1000	32.24	72.15
51146.38468	6.58809e+06	-40716.4	6.58845e+06	-0.00616876	1000	31.94	72.15
51147.38514	6.73406e+06	-56160	6.73453e+06	-0.00832925	1000	31.67	72.12
51148.37578	6.87921e+06	-46177.8	6.87956e+06	-0.00671539	1000	31.43	72.13
51149.41021	7.04598e+06	-52796.1	7.04653e+06	-0.00749626	1000	30.94	72.11
51150.3761	7.23379e+06	-53525	7.2345e+06	-0.00740092	1000	30.55	72.11
51151.37384	7.41938e+06	-47935.8	7.41986e+06	-0.00644483	1000	30.31	72.09
51152.38527	7.55998e+06	-84341.8	7.56068e+06	-0.0111561	1000	30.12	72.1
51153.37856	7.73455e+06	-74692.2	7.73543e+06	-0.00965332	1000	29.79	72.1
51154.37906	7.97228e+06	-88868.9	7.97337e+06	-0.0111326	1000	29.3	72.11
51155.3822	8.21298e+06	-62250.2	8.21384e+06	-0.00757552	1000	29	72.1
51156.38046	8.40535e+06	-85975	8.40635e+06	-0.0102381	1000	28.66	72.1
51157.37711	8.6195e+06	-76310.8	8.62027e+06	-0.00883657	1000	28.45	72.09
51158.37869	8.78169e+06	-57258.8	8.78254e+06	-0.00656101	1000	28.17	72.08
51159.38184	9.00577e+06	-46015.1	9.00654e+06	-0.00511422	1000	27.71	72.08
51160.38233	9.29902e+06	-117247	9.30068e+06	-0.0125872	1000	27.31	72.08
51161.38059	9.5449e+06	-87652.8	9.54567e+06	-0.00921046	1000	27	72.08
51162.37612	9.72208e+06	-70738.8	9.72299e+06	-0.00726347	1000	26.82	72.08
51163.38397	9.89467e+06	-116637	9.89605e+06	-0.0118378	1000	26.57	72.07
51164.37931	1.02405e+07	-96403.7	1.02417e+07	-0.00940452	1000	26.17	72.07
51165.40385	1.05781e+07	-135161	1.05802e+07	-0.0127994	1000	25.7	72.06
51166.38669	1.08189e+07	-130241	1.08204e+07	-0.0119866	1000	25.42	72.07
51167.38095	1.11197e+07	-108395	1.11215e+07	-0.00977647	1000	25.24	72.07
51168.39813	1.11814e+07	-159690	1.1184e+07	-0.0142837	1000	24.99	72.06
51169.37765	1.16332e+07	-176951	1.1636e+07	-0.0152056	1000	24.58	72.07
51170.37426	1.19761e+07	-110282	1.19783e+07	-0.00918119	1000	24.18	72.08
51171.38573	1.22627e+07	-104611	1.22648e+07	-0.00850785	1000	23.93	72.09
51172.37902	1.24613e+07	-130106	1.24634e+07	-0.0104854	1000	23.71	72.09
51173.37952	1.27434e+07	-234260	1.27472e+07	-0.0183815	1000	23.4	72.09
51174.37752	1.3146e+07	-221896	1.315e+07	-0.0170184	1000	23.02	72.09
51175.37909	1.34792e+07	-109310	1.34823e+07	-0.00815303	1000	22.67	72.1
51176.37645	1.38821e+07	-148200	1.38846e+07	-0.0106889	1000	22.45	72.1
51177.37534	1.41462e+07	-260059	1.41505e+07	-0.0183478	1000	22.23	72.1
51178.38073	1.44996e+07	-233750	1.4504e+07	-0.0161512	1000	21.95	72.1
51179.38011	1.47744e+07	-230602	1.47785e+07	-0.0154171	1000	21.63	72.1
51180.37344	1.53379e+07	-321955	1.53438e+07	-0.0210577	1000	21.29	72.1
51181.38592	1.56293e+07	-207265	1.56329e+07	-0.0133739	1000	21.03	72.1
51182.37484	1.59466e+07	-261111	1.59512e+07	-0.0163737	1000	20.84	72.1
51183.37974	1.61233e+07	-400846	1.61333e+07	-0.0249139	1000	20.59	72.11
51184.39114	1.65884e+07	-143116	1.65924e+07	-0.00863977	1000	20.27	72.11
51185.38446	1.70552e+07	-185284	1.70591e+07	-0.0108412	1000	19.98	72.11
51186.38716	1.75428e+07	-282967	1.75498e+07	-0.0162628	1000	19.7	72.11
51187.37937	1.79112e+07	-397879	1.79184e+07	-0.0221836	1000	19.57	72.11
51188.38252	1.8059e+07	-374513	1.80678e+07	-0.0207757	1000	19.38	72.11
51189.38301	1.83522e+07	-304853	1.83657e+07	-0.0165026	1000	19.09	72.11
51190.38672	1.91501e+07	-463015	1.91614e+07	-0.0241233	1000	18.74	72.11
51191.37792	1.95853e+07	-479066	1.95966e+07	-0.0244949	1000	18.58	72.11
51192.38107	1.98389e+07	-407132	1.98495e+07	-0.0204605	1000	18.45	72.11
51193.37888	1.99763e+07	-533026	1.9989e+07	-0.0266193	1000	18.23	72.1
51194.38314	2.05861e+07	-348999	2.05952e+07	-0.0168592	1000	17.94	72.12
51195.38629	2.10977e+07	-682895	2.11164e+07	-0.032489	1000	17.68	72.12
51196.3863	2.11677e+07	-549143	2.11806e+07	-0.026006	1000	17.55	72.12
51197.37847	2.14855e+07	-501736	2.14986e+07	-0.0233562	1000	17.39	72.1
51198.37833	2.20982e+07	-555468	2.21147e+07	-0.025246	1000	17.23	72.09
51199.38323	2.21479e+07	-597932	2.21688e+07	-0.0271339	1000	16.97	72.08
51200.39687	2.27888e+07	-440531	2.28077e+07	-0.0192969	1000	16.74	72.06
51201.38908	2.35363e+07	-532261	2.35534e+07	-0.0226421	1000	16.58	72.05
51202.38957	2.38167e+07	-854716	2.38406e+07	-0.0357461	1000	16.48	72.04
51203.37349	2.41174e+07	-721567	2.41354e+07	-0.0297857	1000	16.35	72.04
51204.3943	2.42577e+07	-421852	2.42784e+07	-0.0171819	1000	16.16	72.03
51205.38651	2.47794e+07	-603065	2.47975e+07	-0.0242262	1000	16	72.02
51206.3798	2.51909e+07	-441594	2.52031e+07	-0.0175557	1000	15.83	72.02
51207.3897	2.50975e+07	-569782	2.51135e+07	-0.0223706	1000	15.7	72.01
51208.38079	2.56205e+07	-834547	2.56518e+07	-0.0325694	1000	15.64	71.99
51209.38345	2.59539e+07	-478063	2.59726e+07	-0.0181636	1000	15.44	71.95
51210.3866	2.62001e+07	-967710	2.62274e+07	-0.036815	1000	15.31	71.92
51211.36783	2.66172e+07	-678397	2.66484e+07	-0.0257016	1000	15.22	71.9
51212.4023	2.67249e+07	-633875	2.67464e+07	-0.0238278	1000	15.12	71.88
51213.39294	2.71982e+07	-920685	2.72329e+07	-0.0340245	1000	15.05	71.84
51214.38182	2.74038e+07	-852357	2.74361e+07	-0.0310304	1000	14.95	71.82
51215.38673	2.77456e+07	-930301	2.77758e+07	-0.0334543	1000	14.82	71.78
51216.39099	2.78817e+07	-843919	2.79089e+07	-0.03029	1000	14.73	71.75
51217.3832	2.80251e+07	-762170	2.80469e+07	-0.0273827	1000	14.69	71.73
51218.37541	2.81708e+07	-882848	2.81973e+07	-0.0311615	1000	14.66	71.69
51219.39621	2.82654e+07	-1.34306e+06	2.83152e+07	-0.0471241	1000	14.56	71.66
51220.39447	2.88227e+07	-954473	2.88617e+07	-0.0331946	1000	14.5	71.61
51221.39937	2.88143e+07	-513933	2.88304e+07	-0.017693	1000	14.46	71.58
51222.39423	2.87659e+07	-964652	2.88063e+07	-0.0335576	1000	14.43	71.56
51223.37442	2.87684e+07	-512861	2.87992e+07	-0.0174406	1000	14.4	71.56
51224.37159	2.89301e+07	-762730	2.89717e+07	-0.026248	1000	14.37	71.56
51225.37869	2.88604e+07	-1.14412e+06	2.89114e+07	-0.0397725	1000	14.33	71.56
51226.39009	2.94002e+07	-368542	2.94207e+07	-0.0128565	1000	14.37	71.54
51227.39328	2.9128e+07	-1.11445e+06	2.91699e+07	-0.0385269	1000	14.33	71.53
51228.37454	2.94674e+07	-1.04603e+06	2.9507e+07	-0.0355099	1000	14.33	71.51
51229.37172	2.92233e+07	-1.0408e+06	2.92537e+07	-0.0354257	1000	14.37	71.48
51230.38035	2.89313e+07	-1.18738e+06	2.89734e+07	-0.0410769	1000	14.37	71.44
51231.38085	2.89114e+07	-782923	2.89353e+07	-0.0271285	1000	14.4	71.41
51232.40744	2.87896e+07	-590092	2.88089e+07	-0.020375	1000	14.4	71.39
51233.37576	2.88454e+07	-795681	2.8882e+07	-0.0277611	1000	14.4	71.39
51234.38719	2.89541e+07	-1.44866e+06	2.90038e+07	-0.0501717	1000	14.46	71.38
51235.38048	2.85113e+07	-871888	2.85467e+07	-0.0305396	1000	14.53	71.39
51236.38098	2.878e+07	-1.23232e+06	2.88255e+07	-0.0428446	1000	14.56	71.39
51237.37789	2.91137e+07	-625741	2.91355e+07	-0.0216418	1000	14.66	71.39
51238.38682	2.80157e+07	-536983	2.80449e+07	-0.018909	1000	14.73	71.38
51239.3884	2.8317e+07	-790037	2.83576e+07	-0.0279523	1000	14.79	71.37
51240.38778	2.78166e+07	-1.08782e+06	2.78555e+07	-0.0392517	1000	14.86	71.37
51241.3811	2.77794e+07	-733897	2.78083e+07	-0.0264468	1000	14.92	71.38
51242.38533	2.75567e+07	-1.05252e+06	2.75915e+07	-0.0381003	1000	15.05	71.4
51243.37489	2.75088e+07	-648276	2.75251e+07	-0.0235207	1000	15.12	71.44
51244.38741	2.67844e+07	-668829	2.68118e+07	-0.0249159	1000	15.28	71.47
51245.38701	2.66013e+07	-583643	2.66291e+07	-0.022055	1000	15.41	71.5
51246.39325	2.61062e+07	-670628	2.61328e+07	-0.0255725	1000	15.51	71.52
51247.37609	2.59994e+07	-879279	2.60318e+07	-0.0340877	1000	15.61	71.54
51248.38484	2.57774e+07	-632913	2.58029e+07	-0.0245011	1000	15.74	71.56
51249.37929	2.56638e+07	-549841	2.56878e+07	-0.0217528	1000	15.9	71.58
51250.39177	2.52922e+07	-782388	2.53192e+07	-0.0305619	1000	16.06	71.59
51251.38401	2.46193e+07	-335161	2.46364e+07	-0.0139641	1000	16.22	71.62
51252.39276	2.43842e+07	-720056	2.4408e+07	-0.029017	1000	16.32	71.64
51253.38605	2.4197e+07	-682114	2.42158e+07	-0.0281415	1000	16.45	71.68
51254.3986	2.39235e+07	-621349	2.39408e+07	-0.0261288	1000	16.71	71.7
51255.3814	2.31504e+07	-560279	2.31706e+07	-0.0243607	1000	16.9	71.74
51256.39131	2.27758e+07	-423341	2.27875e+07	-0.0188556	1000	17.07	71.79
51257.3846	2.26262e+07	-637793	2.26467e+07	-0.0280155	1000	17.16	71.84
51258.38756	2.22099e+07	-446253	2.22218e+07	-0.0201679	1000	17.36	71.88
51259.38104	2.18994e+07	-664173	2.1915e+07	-0.0303093	1000	17.61	71.93
51260.39359	2.1271e+07	-566050	2.12841e+07	-0.0268384	1000	17.87	71.97
51261.37486	2.06835e+07	-556261	2.06981e+07	-0.0268184	1000	18.06	72.04
51262.39122	2.04342e+07	-364622	2.04471e+07	-0.0180155	1000	18.23	72.09
51263.38317	2.02506e+07	-401006	2.0264e+07	-0.0196446	1000	18.42	72.16
51264.3921	1.983e+07	-423096	1.98402e+07	-0.0212572	1000	18.71	72.22
51265.38274	1.9193e+07	-334053	1.92037e+07	-0.017433	1000	18.93	72.29
51266.38589	1.8901e+07	-525119	1.89132e+07	-0.0277155	1000	19.15	72.37
51267.39464	1.87204e+07	-494543	1.87322e+07	-0.0263203	1000	19.38	72.46
51268.37971	1.82471e+07	-248110	1.82525e+07	-0.0136584	1000	19.6	72.52
51269.37689	1.77202e+07	-344520	1.77278e+07	-0.0194991	1000	19.83	72.59
51270.39161	1.73359e+07	-305219	1.73442e+07	-0.017675	1000	20.18	72.66
51271.38602	1.6884e+07	-377104	1.68921e+07	-0.0222565	1000	20.46	72.76
51272.3876	1.65107e+07	-274813	1.65162e+07	-0.0165728	1000	20.62	72.85
51273.37984	1.63416e+07	-320791	1.63477e+07	-0.0195977	1000	20.81	72.93
51274.40998	1.58706e+07	-343158	1.58784e+07	-0.0217721	1000	21.19	73.04
51275.38815	1.53661e+07	-179215	1.53715e+07	-0.0114572	1000	21.54	73.13
51276.38585	1.48915e+07	-255387	1.48956e+07	-0.0171709	1000	21.76	73.24
51277.39866	1.46918e+07	-244921	1.46963e+07	-0.0167134	1000	21.92	73.36
51278.39472	1.44002e+07	-227842	1.44044e+07	-0.0157514	1000	22.2	73.46
51279.38308	1.39774e+07	-201284	1.39827e+07	-0.0143958	1000	22.64	73.56
51280.38469	1.34884e+07	-232552	1.34936e+07	-0.0171094	1000	22.99	73.66
51281.37343	1.31253e+07	-254054	1.31302e+07	-0.0193358	1000	23.24	73.78
51282.37624	1.29122e+07	-261092	1.29164e+07	-0.0202258	1000	23.4	73.89
51283.38988	1.26785e+07	-162542	1.26806e+07	-0.0128515	1000	23.68	74.01
51284.39258	1.22088e+07	-90344.4	1.22106e+07	-0.00742632	1000	24.15	74.14
51285.38841	1.18542e+07	-198471	1.18572e+07	-0.0168027	1000	24.46	74.24
51286.40201	1.16321e+07	-130942	1.16339e+07	-0.0112891	1000	24.71	74.36
51287.38014	1.1375e+07	-102809	1.13767e+07	-0.00906537	1000	24.96	74.47
51288.37798	1.11441e+07	-155502	1.11464e+07	-0.0140037	1000	25.24	74.6
51289.38113	1.0778e+07	-94321.4	1.07793e+07	-0.00873927	1000	25.7	74.69
51290.36998	1.04401e+07	-124089	1.04417e+07	-0.01187	1000	26.07	74.8
51291.395	1.02389e+07	-144771	1.02409e+07	-0.0141321	1000	26.29	74.9
51292.37317	1.0003e+07	-115034	1.00042e+07	-0.0114738	1000	26.48	74.98
51293.39278	9.77481e+06	-121833	9.77628e+06	-0.0124679	1000	26.79	75.07
51294.38234	9.42868e+06	-123126	9.43051e+06	-0.013097	1000	27.34	75.14
51295.38284	9.22261e+06	-16448	9.22295e+06	-0.00176222	1000	27.71	75.17
51296.37613	8.98432e+06	-79070.5	8.98524e+06	-0.00880086	1000	27.89	75.18
51297.37457	8.83011e+06	-64770.7	8.83062e+06	-0.0073371	1000	28.08	75.16
51298.41053	8.53137e+06	-97275.2	8.53245e+06	-0.011408	1000	28.57	75.12
51299.38512	8.25745e+06	-58430.4	8.25828e+06	-0.00705027	1000	29	75.06
51300.382	8.04802e+06	-52292.3	8.04862e+06	-0.00652725	1000	29.3	74.99
51301.37275	7.85822e+06	-33982.7	7.85862e+06	-0.00432194	1000	29.54	74.9
51302.37582	7.66269e+06	-69488.4	7.66336e+06	-0.00907438	1000	29.85	74.81
51303.38255	7.49009e+06	-70971.2	7.49079e+06	-0.00948836	1000	30.15	74.72
51304.38148	7.26463e+06	-59669	7.26518e+06	-0.00822641	1000	30.61	74.61
51305.38104	7.0759e+06	-56735	7.07643e+06	-0.00800765	1000	30.94	74.52
51306.37904	6.88451e+06	-52345.6	6.885e+06	-0.00762821	1000	31.18	74.43
51307.38061	6.76736e+06	-39403.7	6.76771e+06	-0.0058032	1000	31.46	74.36
51308.38376	6.59359e+06	-35227.3	6.59384e+06	-0.00536003	1000	31.82	74.25
51309.38426	6.38756e+06	-47762.6	6.38792e+06	-0.00746264	1000	32.27	74.18
51310.37755	6.21427e+06	-33482.8	6.21456e+06	-0.00538291	1000	32.57	74.1
51311.37961	6.08789e+06	-37035.2	6.08823e+06	-0.00608903	1000	32.87	74.02
51312.38227	5.95324e+06	-47079.2	5.95355e+06	-0.00789968	1000	33.11	73.96
51313.38277	5.82436e+06	-23462.4	5.82454e+06	-0.00402991	1000	33.41	73.9
51314.38704	5.68116e+06	-24696.8	5.68134e+06	-0.0043517	1000	33.86	73.83
51315.38126	5.51918e+06	-20388.9	5.51938e+06	-0.00368467	1000	34.22	73.77
51316.37705	5.40913e+06	-29323	5.40937e+06	-0.0054136	1000	34.52	73.73
51317.37508	5.29731e+06	-39898.2	5.29755e+06	-0.00751479	1000	34.7	73.68
51318.38398	5.20667e+06	-29493.6	5.20682e+06	-0.00566823	1000	35	73.64
51319.38604	5.04662e+06	-34645	5.04686e+06	-0.00688256	1000	35.47	73.61
51320.37437	4.91647e+06	-29964.1	4.91664e+06	-0.0061043	1000	35.8	73.58
51321.38095	4.83001e+06	-28493.6	4.8302e+06	-0.00589934	1000	36.07	73.53
51322.38145	4.73647e+06	-27810.1	4.73663e+06	-0.00587545	1000	36.27	73.49
51323.38302	4.66005e+06	-34465	4.66025e+06	-0.00739578	1000	36.57	73.46
51324.38505	4.51068e+06	-31922.5	4.51088e+06	-0.00707402	1000	36.95	73.44
51325.3795	4.42717e+06	-29838.7	4.42732e+06	-0.00673813	1000	37.31	73.4
51326.38108	4.33303e+06	-23215.2	4.33318e+06	-0.00535544	1000	37.57	73.39
51327.37978	4.25732e+06	-26218.7	4.25747e+06	-0.00614826	1000	37.72	73.37
51328.38203	4.1945e+06	-15633.1	4.19463e+06	-0.00372022	1000	37.99	73.35
51329.37801	4.09911e+06	-20500.3	4.09922e+06	-0.00499916	1000	38.43	73.33
51330.38945	4.01325e+06	-24361.2	4.01339e+06	-0.00607443	1000	38.75	73.3
51331.38121	3.93243e+06	-17775.3	3.93254e+06	-0.00451564	1000	38.96	73.28
51332.38323	3.88224e+06	-13200.4	3.88231e+06	-0.00339745	1000	39.1	73.26
51333.38212	3.81736e+06	-15595.3	3.81745e+06	-0.0040832	1000	39.37	73.25
51334.38639	3.75009e+06	-16482.9	3.75018e+06	-0.00439485	1000	39.78	73.23
51335.3677	3.66357e+06	-12660.8	3.66364e+06	-0.00344824	1000	40.1	73.21
51336.3813	3.60406e+06	-17497	3.60414e+06	-0.00485741	1000	40.3	73.19
51337.38444	3.57039e+06	-12048.4	3.57046e+06	-0.00337513	1000	40.42	73.18
51338.38162	3.52282e+06	-14969.2	3.52289e+06	-0.0042473	1000	40.68	73.16
51339.38652	3.44924e+06	-17346.2	3.44931e+06	-0.0050318	1000	41.03	73.15
51340.38138	3.38853e+06	-14391.1	3.38857e+06	-0.00424519	1000	41.29	73.13
51341.3803	3.34272e+06	-15149.1	3.34279e+06	-0.00453622	1000	41.47	73.12
51342.38345	3.30877e+06	-12572.3	3.30881e+06	-0.00380051	1000	41.64	73.1
51343.37413	3.26739e+06	-12807.3	3.26746e+06	-0.00392267	1000	41.84	73.08
51344.37145	3.20981e+06	-8532.63	3.20985e+06	-0.00265767	1000	42.16	73.06
51345.37878	3.16144e+06	-15135	3.16151e+06	-0.00478945	1000	42.42	73.04
51346.38043	3.1322e+06	-11480.9	3.13225e+06	-0.00366619	1000	42.54	73.03
51347.38466	3.09917e+06	-9172.23	3.09921e+06	-0.00296228	1000	42.66	73.02
51348.37691	3.07134e+06	-8210.42	3.07137e+06	-0.00267624	1000	42.86	73
51349.37737	3.02279e+06	-10739.3	3.02283e+06	-0.00355208	1000	43.18	72.99
51350.38163	2.97867e+06	-8855.79	2.97871e+06	-0.0029745	1000	43.38	72.96
51351.37881	2.95021e+06	-9968.4	2.95025e+06	-0.0033779	1000	43.49	72.95
51352.38371	2.92963e+06	-7694.21	2.92966e+06	-0.00262771	1000	43.58	72.93
51353.37745	2.90265e+06	-13344.3	2.9027e+06	-0.00459362	1000	43.75	72.91
51354.37749	2.8723e+06	-7950.72	2.87233e+06	-0.00276538	1000	43.99	72.91
51355.38064	2.83633e+06	-8796.16	2.83637e+06	-0.00309737	1000	44.16	72.9
51356.38491	2.81782e+06	-10504.5	2.81786e+06	-0.00372848	1000	44.27	72.89
51357.37555	2.80104e+06	-10914.8	2.80108e+06	-0.00389798	1000	44.33	72.88
51358.37492	2.78328e+06	-8290.03	2.78331e+06	-0.00297696	1000	44.47	72.87
51359.38027	2.75959e+06	-11946.4	2.75964e+06	-0.00433182	1000	44.7	72.86
51360.38073	2.73593e+06	-7090.41	2.73595e+06	-0.00259266	1000	44.82	72.85
51361.37406	2.72784e+06	-10332.1	2.72787e+06	-0.00378602	1000	44.85	72.84
51362.38549	2.71469e+06	-8143.69	2.71472e+06	-0.00299881	1000	44.93	72.83
51363.37878	2.69724e+06	-7183.95	2.69728e+06	-0.00266383	1000	45.08	72.82
51364.38753	2.68181e+06	-9018.25	2.68184e+06	-0.00336088	1000	45.22	72.81
51365.38351	2.67147e+06	-7560.99	2.6715e+06	-0.00282802	1000	45.31	72.8
51366.37467	2.66539e+06	-9846.83	2.66543e+06	-0.00369499	1000	45.34	72.79
51367.37468	2.6635e+06	-6195.91	2.66352e+06	-0.0023232	1000	45.39	72.79
51368.37783	2.65135e+06	-8974.74	2.65138e+06	-0.00338539	1000	45.48	72.78
51369.38098	2.63686e+06	-6042.34	2.63688e+06	-0.00228868	1000	45.59	72.77
51370.38256	2.62331e+06	-7870.49	2.62334e+06	-0.00299972	1000	45.65	72.75
51371.37588	2.61831e+06	-6954.58	2.61833e+06	-0.00265553	1000	45.62	72.75
51372.38105	2.61794e+06	-11651.7	2.61798e+06	-0.00445088	1000	45.62	72.75
51373.37796	2.61521e+06	-9373.01	2.61525e+06	-0.00358464	1000	45.68	72.75
51374.3811	2.60511e+06	-6272.76	2.60512e+06	-0.00240723	1000	45.77	72.75
